Новый ID,Исходный ID (id из фида)
1755359385,437832
1755359393,437839
1755359401,437853
1755359417,437858
1755359425,437861
1755359433,437863
1755359441,437846
1755359449,437867
1755359457,437872
1755359465,437855
1755359473,437874
1755359481,437879
1755359497,437891
1755359505,437878
1755359513,437893
1755359521,437883
1755359537,437898
1755359553,437900
1755359561,437904
1755359569,437908
1755359585,437912
1755359593,437915
1755359601,437924
1755359609,437906
1755359625,437934
1755359633,437938
1755359649,437940
1755359657,437942
1755359673,437943
1755359681,437949
1755359689,437948
1755359697,437974
1755359705,437990
1755359713,437957
1755359729,437993
1755359745,438004
1755359753,438027
1755359769,437984
1755359785,438059
1755359801,438072
1755359817,438073
1755359825,438094
1755359833,438067
1755359849,438101
1755359857,438104
1755359873,438086
1755359889,438113
1755359897,438120
1755359905,438134
1755359913,438139
1755359921,438143
1755359937,438109
1755359945,438173
1755359953,438207
1755359969,438211
1755359985,438193
1755359993,438219
1755360001,438227
1755360009,438240
1755360025,438258
1755360033,438276
1755360041,438277
1755360049,438278
1755360057,438299
1755360065,438257
1755360073,438323
1755360081,438361
1755360089,438297
1755360105,438362
1755360113,438377
1755360129,438383
1755360137,438386
1755360145,438334
1755360153,438430
1755360161,438436
1755360169,438443
1755360177,438412
1755360185,438452
1755360193,438467
1755360209,438503
1755360217,438447
1755360225,438545
1755360233,438552
1755360249,438575
1755360257,438606
1755360265,438526
1755360273,438636
1755360289,438637
1755360297,438643
1755360313,438645
1755360321,438631
1755360329,438651
1755360337,438659
1755360345,438668
1755360353,438683
1755360361,438691
1755360369,438739
1755360377,438674
1755360393,438772
1755360401,438805
1755360409,438813
1755360417,438824
1755360425,438774
1755360433,438827
1755360441,438810
1755360449,438829
1755360465,438848
1755360481,438850
1755360489,438879
1755360497,438881
1755360505,438913
1755360513,438834
1755360521,438933
1755360529,438851
1755360545,439023
1755360553,439036
1755360569,439057
1755360577,439079
1755360585,439045
1755360609,439099
1755360633,439064
1755360657,439107
1755360681,439113
1755360705,439130
1755360729,439135
1755360745,439168
1755360761,439174
1755360793,439124
1755360825,439193
1755360841,439151
1755360865,439199
1755360881,439207
1755360905,439208
1755360921,439210
1755360937,439224
1755360961,439232
1755360985,439244
1755361001,439253
1755361017,439272
1755361041,439279
1755361057,439236
1755361073,439282
1755361097,439328
1755361121,439278
1755361137,439329
1755361169,439348
1755361201,439352
1755361217,439368
1755361241,439332
1755361265,439373
1755361289,439377
1755361305,439388
1755361321,439416
1755361345,439426
1755361377,439382
1755361401,439427
1755361417,439410
1755361441,439434
1755361465,439437
1755361489,439466
1755361505,439497
1755361521,439444
1755361529,439461
1755361537,439503
1755361545,439526
1755361553,439541
1755361561,439550
1755361569,439608
1755361577,439615
1755361585,439542
1755361593,439655
1755361601,439659
1755361609,439551
1755361625,439720
1755361633,439749
1755361641,439764
1755361649,439780
1755361657,439802
1755361665,439825
1755361673,439774
1755361681,439821
1755361689,439844
1755361697,439846
1755361705,439860
1755361713,439870
1755361721,439872
1755361729,439879
1755361737,439909
1755361745,439854
1755361753,439919
1755361761,439955
1755361769,439981
1755361777,440029
1755361785,440045
1755361793,439979
1755361801,439980
1755361809,440053
1755361817,440056
1755361833,440084
1755361841,440091
1755361857,440093
1755361865,440070
1755361881,440078
1755361889,440114
1755361913,440137
1755361921,440160
1755361937,440165
1755361945,440168
1755361961,440202
1755361969,440203
1755361985,440211
1755361993,440266
1755362001,440293
1755362009,440306
1755362025,440328
1755362033,440273
1755362041,440353
1755362049,440357
1755362065,440358
1755362073,440371
1755362081,440392
1755362089,440370
1755362097,440393
1755362105,440407
1755362121,440413
1755362129,440376
1755362137,440428
1755362145,440441
1755362153,440461
1755362161,440418
1755362169,440463
1755362177,440464
1755362185,440487
1755362201,440449
1755362209,440495
1755362217,440520
1755362249,440544
1755362257,440502
1755362265,440564
1755362273,440571
1755362289,440526
1755362297,440600
1755362305,440602
1755362313,440608
1755362321,440617
1755362329,440584
1755362337,440635
1755362345,440611
1755362353,440656
1755362369,440657
1755362377,440695
1755362385,440725
1755362393,440729
1755362401,440680
1755362409,440756
1755362425,440766
1755362433,440711
1755362449,440768
1755362457,440816
1755362473,440818
1755362481,440826
1755362489,440778
1755362497,440841
1755362513,440824
1755362521,440842
1755362529,440866
1755362537,440868
1755362545,440900
1755362553,440908
1755362569,440848
1755362585,440917
1755362593,440912
1755362601,440881
1755362617,440937
1755362625,440928
1755362633,440947
1755362641,440950
1755362649,440949
1755362665,440956
1755362681,440967
1755362689,440980
1755362705,440951
1755362713,441032
1755362721,440999
1755362729,440966
1755362737,441079
1755362745,441085
1755362753,441113
1755362761,441124
1755362769,441055
1755362777,441130
1755362785,441097
1755362793,441161
1755362801,441172
1755362817,441196
1755362833,441211
1755362841,441228
1755362857,441246
1755362865,441204
1755362873,441260
1755362881,441225
1755362897,441261
1755362905,441281
1755362913,441296
1755362921,441275
1755362929,441311
1755362937,441339
1755362945,441295
1755362961,441390
1755362969,441391
1755362977,441398
1755362985,441345
1755363001,441408
1755363009,441409
1755363017,441417
1755363033,441396
1755363041,441424
1755363049,441452
1755363057,441463
1755363065,441423
1755363073,441475
1755363081,441478
1755363089,441491
1755363097,441453
1755363105,441521
1755363129,441564
1755363137,441496
1755363145,441514
1755363153,441569
1755363169,441580
1755363177,441582
1755363185,441627
1755363193,441642
1755363209,441643
1755363217,441626
1755363225,441692
1755363233,441690
1755363241,441711
1755363249,441706
1755363257,441742
1755363273,441743
1755363289,441754
1755363297,441704
1755363305,441776
1755363313,441828
1755363321,441771
1755363337,441785
1755363345,441889
1755363353,441900
1755363361,441903
1755363369,441935
1755363385,441968
1755363401,441898
1755363409,441984
1755363441,442077
1755363457,442101
1755363473,442115
1755363497,442117
1755363513,442054
1755363529,442127
1755363537,442168
1755363553,442205
1755363561,442208
1755363585,442211
1755363593,442149
1755363601,442212
1755363609,442247
1755363617,442257
1755363625,442342
1755363633,442349
1755363641,442357
1755363649,442284
1755363657,442358
1755363665,442360
1755363681,442288
1755363689,442388
1755363697,442402
1755363713,442410
1755363737,442435
1755363753,442380
1755363761,442436
1755363777,442398
1755363793,442438
1755363801,442458
1755363817,442462
1755363825,442499
1755363833,442502
1755363849,442461
1755363857,442506
1755363865,442472
1755363873,442538
1755363889,442544
1755363905,442553
1755363921,442562
1755363937,442543
1755363953,442593
1755363961,442645
1755363985,442649
1755363993,442669
1755364017,442675
1755364025,442623
1755364041,442683
1755364065,442740
1755364081,442701
1755364089,442768
1755364097,442787
1755364105,442811
1755364113,442775
1755364137,442864
1755364145,442841
1755364169,442873
1755364177,442874
1755364185,442918
1755364201,442870
1755364209,442921
1755364225,442931
1755364233,442941
1755364241,442961
1755364257,442966
1755364281,442987
1755364289,442937
1755364297,442992
1755364305,442943
1755364313,443055
1755364321,443066
1755364329,443067
1755364345,443026
1755364353,443079
1755364361,443092
1755364369,443108
1755364385,443061
1755364401,443112
1755364425,443119
1755364441,443156
1755364449,443109
1755364473,443173
1755364497,443165
1755364505,443266
1755364529,443289
1755364553,443291
1755364561,443316
1755364593,443328
1755364601,443338
1755364617,443342
1755364633,443298
1755364649,443384
1755364657,443381
1755364665,443389
1755364673,443398
1755364681,443400
1755364697,443363
1755364705,443404
1755364721,443405
1755364737,443415
1755364745,443390
1755364761,443434
1755364769,443462
1755364793,443511
1755364801,443538
1755364817,443491
1755364833,443547
1755364841,443566
1755364857,443531
1755364873,443608
1755364881,443618
1755364897,443647
1755364905,443674
1755364921,443584
1755364937,443626
1755364953,443675
1755364969,443691
1755364985,443678
1755365009,443701
1755365017,443706
1755365033,443715
1755365049,443693
1755365057,443722
1755365073,443720
1755365089,443719
1755365097,443736
1755365105,443741
1755365121,443762
1755365137,443782
1755365153,443723
1755365161,443790
1755365177,443802
1755365193,443751
1755365201,443829
1755365217,443804
1755365225,443851
1755365249,443852
1755365265,443862
1755365281,443896
1755365297,443841
1755365305,443911
1755365337,443918
1755365369,443948
1755365385,443952
1755365393,443954
1755365401,443934
1755365425,443957
1755365449,443990
1755365465,443979
1755365473,443955
1755365489,444008
1755365497,444009
1755365513,443964
1755365529,444027
1755365537,444022
1755365545,444038
1755365561,444047
1755365585,444012
1755365601,444048
1755365609,444094
1755365617,444070
1755365633,444044
1755365641,444101
1755365657,444117
1755365665,444111
1755365673,444145
1755365697,444146
1755365721,444153
1755365729,444157
1755365745,444163
1755365753,444185
1755365761,444209
1755365769,444164
1755365785,444216
1755365793,444247
1755365801,444167
1755365817,444250
1755365825,444317
1755365857,444362
1755365881,444266
1755365897,444358
1755365921,444372
1755365937,444438
1755365945,444463
1755365961,444400
1755365977,444442
1755365985,444476
1755366001,444486
1755366017,444536
1755366033,444551
1755366049,444555
1755366057,444558
1755366065,444487
1755366073,444573
1755366105,444489
1755366113,444580
1755366137,444581
1755366145,444597
1755366161,444615
1755366169,444623
1755366177,444582
1755366185,444635
1755366201,444665
1755366233,444592
1755366241,444670
1755366265,444673
1755366273,444689
1755366281,444694
1755366297,444698
1755366313,444704
1755366329,444677
1755366345,444711
1755366377,444759
1755366385,444767
1755366393,444783
1755366409,444835
1755366417,444852
1755366425,444787
1755366433,444853
1755366449,444834
1755366465,444856
1755366481,444892
1755366489,444899
1755366505,444911
1755366521,444912
1755366545,444885
1755366561,444915
1755366577,444924
1755366585,444897
1755366593,444940
1755366601,444951
1755366609,444966
1755366617,444980
1755366625,444981
1755366633,444927
1755366649,445007
1755366673,444948
1755366681,445031
1755366689,445047
1755366705,445058
1755366713,445065
1755366721,445071
1755366729,445072
1755366737,445019
1755366745,445079
1755366753,445049
1755366769,445094
1755366793,445127
1755366809,445131
1755366817,445141
1755366825,445167
1755366841,445122
1755366849,445173
1755366865,445152
1755366881,445245
1755366889,445258
1755366913,445243
1755366921,445272
1755366945,445280
1755366961,445292
1755366969,445263
1755366985,445319
1755367001,445339
1755367009,445305
1755367017,445352
1755367033,445354
1755367057,445349
1755367065,445364
1755367081,445379
1755367097,445386
1755367113,445394
1755367129,445401
1755367137,445363
1755367153,445408
1755367161,445390
1755367177,445454
1755367193,445481
1755367209,445485
1755367241,445503
1755367257,445504
1755367281,445509
1755367297,445517
1755367305,445548
1755367321,445552
1755367329,445561
1755367337,445572
1755367361,445545
1755367369,445544
1755367385,445577
1755367401,445586
1755367417,445592
1755367433,445598
1755367441,445603
1755367449,445604
1755367473,445608
1755367481,445609
1755367489,445613
1755367513,445631
1755367521,445635
1755367545,445644
1755367569,445655
1755367585,445659
1755367601,445702
1755367617,445636
1755367633,445707
1755367641,445754
1755367649,445772
1755367665,445721
1755367689,445801
1755367697,445797
1755367705,445763
1755367729,445839
1755367737,445850
1755367745,445873
1755367753,445909
1755367761,445859
1755367769,445914
1755367777,445890
1755367785,445921
1755367801,445942
1755367809,445945
1755367817,445966
1755367825,445976
1755367841,445995
1755367857,446042
1755367881,446044
1755367889,446053
1755367913,445999
1755367929,446025
1755367937,446057
1755367953,446091
1755367961,446094
1755367969,446095
1755367977,446099
1755367985,446100
1755367993,446089
1755368017,446103
1755368033,446110
1755368057,446116
1755368065,446134
1755368081,446135
1755368089,446165
1755368097,446113
1755368121,446174
1755368137,446184
1755368153,446200
1755368169,446240
1755368177,446241
1755368185,446242
1755368201,446249
1755368217,446190
1755368233,446257
1755368241,446215
1755368257,446279
1755368265,446282
1755368281,446296
1755368305,446314
1755368321,446329
1755368329,446280
1755368345,446287
1755368361,446341
1755368369,446363
1755368377,446393
1755368385,446436
1755368401,446443
1755368425,446347
1755368441,446445
1755368449,446364
1755368465,446464
1755368473,446477
1755368481,446523
1755368497,446525
1755368521,446529
1755368537,446505
1755368553,446568
1755368569,446597
1755368577,446627
1755368585,446628
1755368601,446548
1755368617,446632
1755368633,446622
1755368649,446653
1755368665,446682
1755368673,446705
1755368681,446713
1755368689,446647
1755368697,446717
1755368705,446726
1755368713,446704
1755368721,446738
1755368729,446743
1755368737,446757
1755368753,446766
1755368761,446733
1755368769,446807
1755368777,446834
1755368793,446849
1755368801,446866
1755368809,446872
1755368817,446843
1755368825,446896
1755368833,446900
1755368849,446904
1755368857,446916
1755368873,446919
1755368881,446920
1755368897,446921
1755368913,446961
1755368921,446917
1755368937,446974
1755368945,446979
1755368953,447002
1755368969,447045
1755368977,447049
1755368993,447054
1755369001,446986
1755369033,447057
1755369049,447061
1755369065,447026
1755369073,447095
1755369081,447097
1755369089,447109
1755369097,447111
1755369105,447113
1755369121,447116
1755369129,447107
1755369145,447138
1755369153,447160
1755369161,447180
1755369177,447181
1755369201,447183
1755369217,447152
1755369241,447172
1755369249,447187
1755369265,447219
1755369305,447227
1755369313,447238
1755369337,447241
1755369361,447254
1755369377,447225
1755369393,447226
1755369409,447255
1755369425,447269
1755369441,447275
1755369473,447280
1755369505,447271
1755369513,447274
1755369529,447296
1755369545,447298
1755369561,447304
1755369569,447310
1755369585,447328
1755369593,447375
1755369609,447376
1755369633,447299
1755369657,447301
1755369681,447389
1755369697,447401
1755369721,447406
1755369737,447409
1755369785,447420
1755369801,447425
1755369817,447432
1755369833,447447
1755369849,447476
1755369865,447450
1755369881,447512
1755369889,447536
1755369905,447567
1755369921,447588
1755369929,447538
1755369937,447601
1755369945,447612
1755369953,447578
1755369977,447614
1755369985,447639
1755370001,447643
1755370009,447663
1755370025,447667
1755370033,447685
1755370041,447631
1755370057,447692
1755370073,447695
1755370081,447652
1755370097,447733
1755370105,447727
1755370113,447744
1755370121,447746
1755370129,447706
1755370137,447749
1755370145,447778
1755370153,447783
1755370169,447792
1755370185,447818
1755370201,447751
1755370225,447829
1755370233,447832
1755370249,447855
1755370257,447864
1755370273,447865
1755370305,447905
1755370329,447921
1755370337,447945
1755370345,447859
1755370361,447866
1755370369,447966
1755370377,447968
1755370401,448065
1755370417,447965
1755370425,448068
1755370433,448085
1755370441,448013
1755370449,448109
1755370457,448111
1755370465,448124
1755370473,448131
1755370481,448098
1755370489,448121
1755370505,448155
1755370513,448154
1755370529,448162
1755370545,448193
1755370561,448217
1755370569,448231
1755370585,448173
1755370593,448237
1755370601,448238
1755370609,448250
1755370625,448252
1755370641,448253
1755370657,448276
1755370673,448287
1755370689,448311
1755370705,448323
1755370721,448286
1755370745,448278
1755370761,448341
1755370777,448351
1755370801,448379
1755370809,448404
1755370817,448440
1755370825,448456
1755370833,448380
1755370841,448370
1755370849,448493
1755370865,448515
1755370873,448518
1755370889,448559
1755370905,448562
1755370913,448566
1755370929,448571
1755370945,448578
1755370969,448540
1755370985,448582
1755371001,448561
1755371033,448615
1755371041,448626
1755371057,448637
1755371065,448644
1755371073,448662
1755371097,448688
1755371105,448692
1755371121,448632
1755371129,448701
1755371137,448638
1755371153,448737
1755371169,448738
1755371185,448755
1755371193,448763
1755371209,448796
1755371225,448820
1755371249,448831
1755371265,448840
1755371281,448776
1755371297,448862
1755371313,448808
1755371329,448879
1755371353,448884
1755371361,448912
1755371377,448925
1755371393,448935
1755371417,448951
1755371441,448891
1755371457,448970
1755371481,448927
1755371497,448981
1755371521,448985
1755371529,449017
1755371561,449035
1755371569,449042
1755371593,448975
1755371609,449060
1755371617,449058
1755371649,449105
1755371665,449109
1755371673,449073
1755371681,449184
1755371697,449081
1755371713,449210
1755371721,449230
1755371737,449234
1755371753,449239
1755371761,449256
1755371769,449272
1755371777,449286
1755371785,449250
1755371801,449265
1755371809,449293
1755371825,449296
1755371841,449314
1755371865,449319
1755371881,449297
1755371889,449353
1755371897,449358
1755371905,449308
1755371913,449378
1755371929,449383
1755371937,449398
1755371945,449416
1755371961,449371
1755371969,449421
1755371977,449409
1755371985,449424
1755371993,449440
1755372001,449467
1755372033,449480
1755372049,449486
1755372057,449444
1755372065,449491
1755372081,449457
1755372089,449498
1755372105,449529
1755372113,449605
1755372129,449608
1755372137,449622
1755372161,449644
1755372169,449648
1755372185,449565
1755372193,449654
1755372217,449683
1755372233,449732
1755372249,449758
1755372257,449773
1755372273,449658
1755372281,449782
1755372289,449789
1755372297,449806
1755372313,449792
1755372329,449780
1755372337,449853
1755372345,449867
1755372361,449873
1755372377,449791
1755372385,449897
1755372393,449899
1755372401,449908
1755372417,449917
1755372425,449918
1755372433,449944
1755372441,449946
1755372473,449954
1755372481,449957
1755372489,449978
1755372497,449991
1755372505,449965
1755372513,450023
1755372521,450028
1755372529,450034
1755372537,449985
1755372553,450068
1755372569,450070
1755372585,450085
1755372593,450087
1755372609,450065
1755372617,450122
1755372625,450125
1755372633,450086
1755372641,450142
1755372649,450150
1755372673,450157
1755372689,450160
1755372697,450135
1755372705,450171
1755372713,450177
1755372729,450156
1755372745,450218
1755372753,450234
1755372761,450235
1755372769,450258
1755372777,450265
1755372785,450312
1755372793,450239
1755372801,450358
1755372809,450368
1755372817,450382
1755372825,450386
1755372833,450396
1755372841,450401
1755372849,450371
1755372857,450404
1755372865,450409
1755372881,450388
1755372889,450412
1755372913,450422
1755372921,450434
1755372929,450448
1755372945,450418
1755372961,450455
1755372969,450428
1755372985,450461
1755372993,450469
1755373009,450482
1755373017,450485
1755373025,450475
1755373033,450510
1755373041,450516
1755373049,450535
1755373057,450560
1755373073,450567
1755373081,450520
1755373097,450581
1755373105,450585
1755373121,450552
1755373129,450603
1755373145,450608
1755373161,450588
1755373177,450641
1755373185,450643
1755373193,450646
1755373201,450613
1755373209,450664
1755373217,450665
1755373225,450671
1755373241,450652
1755373273,450676
1755373289,450695
1755373305,450696
1755373313,450698
1755373321,450700
1755373329,450727
1755373337,450737
1755373353,450706
1755373361,450767
1755373369,450777
1755373377,450740
1755373393,450792
1755373401,450799
1755373417,450827
1755373425,450778
1755373433,450834
1755373441,450865
1755373449,450821
1755373457,450883
1755373465,450944
1755373473,450948
1755373481,450950
1755373497,450925
1755373505,450981
1755373513,450986
1755373521,451018
1755373529,450945
1755373537,451049
1755373545,451059
1755373553,451026
1755373561,451106
1755373569,451116
1755373577,451038
1755373593,451142
1755373601,451143
1755373609,451129
1755373625,451161
1755373641,451162
1755373649,451168
1755373657,451226
1755373665,451238
1755373673,451246
1755373681,451205
1755373689,451283
1755373697,451250
1755373705,451291
1755373713,451298
1755373721,451311
1755373737,451345
1755373753,451359
1755373761,451361
1755373777,451381
1755373785,451385
1755373793,451357
1755373801,451379
1755373809,451390
1755373817,451392
1755373825,451418
1755373833,451428
1755373849,451432
1755373873,451401
1755373881,451417
1755373897,451459
1755373905,451461
1755373913,451481
1755373921,451510
1755373929,451478
1755373937,451511
1755373953,451491
1755373969,451551
1755373985,451593
1755373993,451596
1755374001,451614
1755374009,451620
1755374017,451629
1755374025,451561
1755374041,451630
1755374049,451634
1755374057,451651
1755374073,451698
1755374089,451696
1755374105,451704
1755374121,451668
1755374129,451708
1755374145,451686
1755374169,451742
1755374177,451782
1755374185,451802
1755374193,451807
1755374201,451789
1755374217,451826
1755374225,451828
1755374241,451831
1755374257,451816
1755374265,451874
1755374281,451881
1755374297,451887
1755374313,451902
1755374321,451904
1755374337,451926
1755374353,451958
1755374369,451959
1755374377,451962
1755374393,451970
1755374409,451973
1755374425,451980
1755374441,451989
1755374449,452013
1755374457,452016
1755374465,452019
1755374473,452020
1755374481,451978
1755374489,452005
1755374505,452030
1755374513,452059
1755374521,452070
1755374529,452108
1755374537,452114
1755374545,452071
1755374553,452078
1755374561,452115
1755374569,452164
1755374577,452119
1755374609,452210
1755374625,452215
1755374633,452235
1755374641,452222
1755374657,452248
1755374665,452226
1755374673,452249
1755374681,452272
1755374697,452301
1755374705,452341
1755374713,452342
1755374721,452282
1755374729,452348
1755374737,452368
1755374745,452299
1755374753,452375
1755374761,452402
1755374769,452413
1755374777,452422
1755374785,452388
1755374793,452427
1755374801,452393
1755374809,452429
1755374817,452443
1755374825,452463
1755374833,452475
1755374857,452480
1755374865,452452
1755374873,452481
1755374905,452460
1755374929,452484
1755374945,452485
1755374953,452500
1755374961,452509
1755374969,452561
1755374977,452562
1755374985,452491
1755374993,452550
1755375001,452582
1755375009,452585
1755375025,452597
1755375033,452636
1755375041,452651
1755375049,452594
1755375065,452625
1755375073,452659
1755375121,452706
1755375129,452780
1755375137,452781
1755375145,452788
1755375153,452811
1755375161,452816
1755375169,452841
1755375185,452785
1755375201,452803
1755375217,452855
1755375241,452897
1755375249,452901
1755375265,452907
1755375289,452883
1755375313,452977
1755375321,452982
1755375329,452985
1755375385,453069
1755375529,453134
1755375601,453131
1755375617,453137
1755375633,453133
1755375649,453205
1755375657,453221
1755375697,453277
1755375721,453286
1755375737,453298
1755375761,453311
1755375777,453316
1755375793,453289
1755375809,453346
1755375825,453347
1755375881,453425
1755375913,453450
1755375921,453547
1755375929,453556
1755375937,453558
1755375961,453553
1755375969,453588
1755375977,453606
1755375985,453569
1755376001,453778
1755376009,453801
1755376025,453834
1755376065,454353
1755376313,454709
1755376601,454959
1755376617,455010
1755376641,455168
1755376689,455550
1755376705,455551
1755376737,455724
1755376753,455761
1755376769,455775
1755376785,455918
1755376793,455953
1755376817,456048
1755376857,456262
1755376937,456627
1755376945,456630
1755377425,463885
1755377825,464983
1755381697,480449
1755381705,480452
1755381713,480455
1755381729,480640
1755382577,483212
1755386209,496250
1755388233,504009
1755388425,535982
1755391769,331967
1755391777,353073
1755391785,323666
1755391801,342077
1755391809,360345
1755391825,354014
1755391833,360407
1755391841,364954
1755391849,342097
1755391865,323676
1755391881,332349
1755391889,354700
1755391897,360886
1755391905,364985
1755391913,342421
1755391921,323807
1755391937,332804
1755391945,367009
1755391953,354717
1755391961,360929
1755391969,324016
1755391977,342423
1755391985,364992
1755391993,333247
1755392001,367083
1755392025,361053
1755392033,324642
1755392049,333338
1755392057,367292
1755392065,354816
1755392073,325017
1755392089,361134
1755392105,333622
1755392113,367397
1755392137,361166
1755392161,355428
1755392169,367430
1755392177,342856
1755392185,361214
1755392193,333747
1755392201,325136
1755392209,367449
1755392217,361225
1755392233,343021
1755392241,355442
1755392249,325240
1755392257,365116
1755392265,361294
1755392273,367450
1755392281,355488
1755392289,343043
1755392297,334450
1755392305,325607
1755392313,361328
1755392321,365119
1755392337,367458
1755392345,355532
1755392353,343044
1755392361,334847
1755392369,365137
1755392377,361351
1755392385,325738
1755392393,367466
1755392409,355541
1755392417,343051
1755392425,365174
1755392433,334855
1755392441,367496
1755392449,355618
1755392457,325798
1755392473,361363
1755392481,367565
1755392489,343491
1755392497,335166
1755392505,326519
1755392513,361369
1755392521,367688
1755392529,335189
1755392537,355790
1755392553,365300
1755392569,361453
1755392769,335923
1755392849,365312
1755392985,368269
1755393089,326727
1755393145,365346
1755393273,361547
1755393313,335983
1755393449,344470
1755393481,368292
1755393601,326767
1755393705,336551
1755393785,361573
1755393945,368349
1755393985,344540
1755394009,356216
1755394041,326833
1755394097,365437
1755394201,368350
1755394233,356257
1755394265,336580
1755394313,301068
1755394385,365490
1755394457,361784
1755394561,368403
1755394697,361804
1755394785,368415
1755394873,356520
1755394985,336586
1755395153,365513
1755395329,361814
1755395665,368464
1755395857,356733
1755396113,361881
1755396297,356801
1755396529,344962
1755396689,302371
1755397001,361899
1755397241,368572
1755397481,365616
1755397689,345127
1755397889,327916
1755398113,302924
1755398337,361940
1755398585,259791
1755398777,357038
1755398961,368736
1755399545,362024
1755399889,368738
1755400113,362065
1755400265,345692
1755400441,328293
1755400609,336797
1755400905,307877
1755401049,362068
1755401193,345706
1755401345,328396
1755401513,336826
1755401785,365843
1755401929,362074
1755402105,368790
1755402225,307962
1755402441,328612
1755402521,345897
1755402729,336979
1755402865,362076
1755403105,358037
1755403289,346354
1755403409,328706
1755403577,336995
1755403649,368816
1755403785,362218
1755403905,365974
1755403985,309195
1755404041,346362
1755404073,328742
1755404121,362262
1755404137,368950
1755404153,358145
1755404241,337020
1755404273,362335
1755404305,368975
1755404345,309201
1755404377,337066
1755404401,366015
1755404417,358848
1755404465,369021
1755404489,362338
1755404513,337100
1755404553,358871
1755404569,369136
1755404625,329757
1755404641,369155
1755404657,358909
1755404673,362612
1755404681,366037
1755404689,313084
1755404705,358923
1755404713,369162
1755404721,329839
1755404729,362683
1755404737,366044
1755404761,337468
1755404769,369288
1755404793,362697
1755404801,346904
1755404817,329881
1755404825,366068
1755404841,369413
1755404849,359339
1755404865,363614
1755404873,337774
1755404881,346909
1755404897,366087
1755404905,330087
1755404921,369414
1755404929,359426
1755404937,337933
1755404953,347088
1755404961,366095
1755404969,330466
1755404985,369419
1755404993,359450
1755405009,364101
1755405017,366115
1755405033,369422
1755405049,338185
1755405057,347705
1755405097,359470
1755405113,364513
1755405129,347957
1755405137,316196
1755405153,330739
1755405169,338399
1755405177,366203
1755405185,369435
1755405201,359534
1755405233,330796
1755405265,366400
1755405289,369539
1755405321,348131
1755405329,366494
1755405345,369556
1755405361,338870
1755405369,364683
1755405385,330800
1755405417,359620
1755405433,348234
1755405457,366579
1755405481,369683
1755405513,359766
1755405537,338947
1755405545,331069
1755405569,320373
1755405577,366804
1755405593,369934
1755405609,364695
1755405617,349707
1755405633,359967
1755405641,370174
1755405649,339011
1755405665,331110
1755405681,370029
1755405689,321114
1755405697,370207
1755405713,370033
1755405729,370222
1755405745,370128
1755405753,339249
1755405761,331115
1755405777,321307
1755405785,370254
1755405793,321792
1755405817,370356
1755405841,350115
1755405865,331278
1755405881,321804
1755405921,370449
1755405937,350790
1755405961,370486
1755405985,340540
1755406001,322015
1755406009,331384
1755406017,350902
1755406033,370728
1755406041,370826
1755406049,340541
1755406073,370904
1755406081,331407
1755406105,370920
1755406137,340730
1755406153,331447
1755406161,322218
1755406185,351921
1755406201,371074
1755406225,371084
1755406233,322631
1755406257,331473
1755406265,351926
1755406281,371140
1755406297,371173
1755406313,341018
1755406321,322762
1755406329,331548
1755406345,352705
1755406353,371273
1755406369,341291
1755406393,372805
1755406417,371285
1755406433,331621
1755406441,322823
1755406457,372809
1755406465,371326
1755406473,352915
1755406489,372815
1755406497,371585
1755406505,331624
1755406513,376089
1755406529,373482
1755406537,352953
1755406553,371811
1755406569,373543
1755406585,376125
1755406609,341840
1755406633,371909
1755406657,378385
1755406673,323658
1755406681,376140
1755406705,373588
1755406713,376160
1755406729,372188
1755406753,378504
1755406777,373771
1755406785,372192
1755406793,373858
1755406809,376185
1755406817,372532
1755406825,378562
1755406841,373879
1755406849,376261
1755406857,372535
1755406873,373913
1755406905,376342
1755406921,372581
1755406945,378648
1755406969,373924
1755406985,376495
1755406993,372582
1755407001,374003
1755407009,376501
1755407017,378659
1755407033,372596
1755407041,374004
1755407049,378721
1755407065,376584
1755407081,372597
1755407105,374005
1755407121,376586
1755407137,378917
1755407153,372599
1755407161,374038
1755407185,376601
1755407201,372600
1755407217,374063
1755407241,376611
1755407265,372612
1755407281,379164
1755407305,374098
1755407321,376785
1755407337,383863
1755407345,372613
1755407361,374113
1755407377,376786
1755407401,372620
1755407409,379245
1755407425,374115
1755407449,376818
1755407457,384103
1755407465,372626
1755407473,376869
1755407481,374182
1755407489,379514
1755407497,372645
1755407505,376928
1755407521,374203
1755407537,372654
1755407553,376956
1755407569,387198
1755407585,374228
1755407601,379522
1755407617,372659
1755407633,376975
1755407649,374321
1755407665,379576
1755407681,377018
1755407705,372702
1755407721,374325
1755407737,384435
1755407753,377028
1755407769,372703
1755407777,374337
1755407793,377038
1755407801,372707
1755407809,374356
1755407817,377045
1755407825,372721
1755407833,387514
1755407849,379643
1755407873,384483
1755407889,372727
1755407897,374393
1755407913,377047
1755407921,377068
1755407929,374409
1755407937,372755
1755407945,387540
1755407969,377130
1755407977,374495
1755407993,372757
1755408001,377135
1755408009,374559
1755408017,372767
1755408025,377157
1755408033,374573
1755408041,377212
1755408049,374574
1755408065,387618
1755408073,380636
1755408081,384807
1755408089,377221
1755408097,374609
1755408105,377271
1755408113,380691
1755408121,377289
1755408129,374640
1755408145,384888
1755408161,377297
1755408177,374661
1755408193,387630
1755408209,377369
